E(FCI) = -14.4729474156012
bonddim(chi)    1/chi   E1  d1  E2  d2
5	0.2	-75.0138460617672	0.00168412772437421	-75.0070843827475	0.00844580674412043
10	0.1	-75.0155009386544	2.9250837201289E-5	-75.0144404694475	0.00108972004413488
15	0.0666666666666667	-75.0155301524981	3.6993540675212E-8	-75.015455378394	7.48110976189764E-5
20	0.05	-75.0155301895204	--	-75.0155291182144	1.07127721094002E-6
25	0.04	-75.0155301895151	--	-75.0155301339404	5.55511689981358E-8
30	0.0333333333333333	-75.0155301895438	--	-75.0155301894937	--
40	0.025	-75.0155301895238	--	-75.0155301894937	--
